transaction_id,timestamp,user_id,account_id,amount,transaction_type,merchant,merchant_category,card_number,location,currency,status,channel,description,risk_score,fraud_indicator,ip_address,device_id,session_id,day_of_week,hour,is_weekend,is_business_hours,amount_category
TXN7400FE8DD229,2024-06-02 14:45:55,USER00189,ACC824156,1955.51,payment,Disney+,entertainment,****8709,"San Francisco, CA",USD,success,pos,Payment at Disney+,0.229,none,230.126.180.196,DEV738377,SES486DCDA0,Sunday,14,True,True,large
TXND3A2EE49548B,2024-06-02 15:08:01,USER00470,ACC701800,239.97,payment,Internet Provider,utilities,****1851,"Jacksonville, FL",USD,success,pos,Payment at Internet Provider,0.079,none,160.95.196.222,DEV198127,SES270F8AD5,Sunday,15,True,True,medium
TXNEB01BE36731D,2024-06-02 15:26:43,USER00431,ACC975522,136.45,withdrawal,Kroger,grocery,****4524,"Columbus, OH",USD,success,online,Withdrawal at Kroger,0.162,none,83.67.173.82,DEV531204,SES2205C70A,Sunday,15,True,True,medium
TXN41F7A9978CDC,2024-06-02 16:22:00,SYNTH_USER_008,ACC905336,5773.39,transfer,Cash Advance,retail,****2399,High-Risk Area,USD,success,pos,Bust-out transaction - synthetic identity,0.922,synthetic_identity,186.254.42.240,SYNTH_DEV_8418,SYNTH_SES_FB16E5C9,Sunday,16,True,True,large
TXNEA68D25777E9,2024-06-02 19:21:04,USER00405,ACC777406,759.38,transfer,Bank ATM,financial,****1532,"Jacksonville, FL",USD,success,phone,Transfer at Bank ATM,0.214,none,139.37.235.211,DEV231116,SES0811AEB7,Sunday,19,True,False,medium
TXNC6A196C565DB,2024-06-02 20:37:00,SYNTH_USER_014,ACC543298,14850.39,transfer,High-Value Merchant,retail,****2967,High-Risk Area,USD,pending,pos,Bust-out transaction - synthetic identity,0.862,synthetic_identity,166.102.140.111,SYNTH_DEV_4570,SYNTH_SES_7CDA9B01,Sunday,20,True,False,very_large
TXN138BA1EB9A47,2024-06-02 20:39:00,INSIDER_USER_10,ACC986742,21774.98,adjustment,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.969,insider_fraud,192.168.5.251,INSIDER_DEV_870,INSIDER_SES_A85022B8,Sunday,20,True,False,very_large
TXN2ED76C71656B,2024-06-03 00:18:04,USER00030,ACC711878,738.6,transfer,Electric Company,utilities,****5582,"San Diego, CA",USD,success,pos,Transfer at Electric Company,0.237,none,13.114.132.161,DEV672794,SES72207A41,Monday,0,False,False,medium
TXNA64B4676EEE2,2024-06-03 06:03:58,USER00303,ACC779112,173.33,payment,Credit Union,financial,****5817,"Charlotte, NC",USD,success,mobile,Payment at Credit Union,0.142,none,160.7.13.244,DEV559592,SES7047B09F,Monday,6,False,False,medium
TXND89179F29AEC,2024-06-03 09:03:00,USER00472,ACC361736,33.66,transfer,Exxon,gas,****3319,"Philadelphia, PA",USD,success,pos,Transfer at Exxon,0.089,none,173.75.126.56,DEV810735,SES3DD0921B,Monday,9,False,True,small
TXN5EA7A7518BCA,2024-06-03 11:30:21,USER00137,ACC329471,65.34,payment,Chevron,gas,****5330,"Charlotte, NC",USD,success,atm,Payment at Chevron,0.233,none,27.211.142.89,DEV814096,SESC03D395E,Monday,11,False,True,small
TXN7724932FDF1D,2024-06-03 11:36:01,USER00052,ACC716886,407.45,transfer,Investment Firm,financial,****8044,"San Diego, CA",USD,success,phone,Transfer at Investment Firm,0.23,none,95.163.140.28,DEV538959,SESDCAED648,Monday,11,False,True,medium
TXN6FA9FBDCC7B1,2024-06-03 12:04:35,USER00347,ACC467121,464.74,refund,Medical Center,healthcare,****3548,"Dallas, TX",USD,success,pos,Refund at Medical Center,0.117,none,252.222.58.213,DEV346073,SES80AAEE1A,Monday,12,False,True,medium
TXN5B2962D0CE2C,2024-06-03 12:13:43,USER00112,ACC772642,384.15,deposit,Whole Foods,grocery,****4090,"Austin, TX",USD,success,mobile,Deposit at Whole Foods,0.076,none,62.173.138.24,DEV389947,SESCD46B4A2,Monday,12,False,True,medium
TXN573494EB2D76,2024-06-03 12:17:46,USER00052,ACC716886,60.44,refund,BP,gas,****5599,"San Diego, CA",USD,success,phone,Refund at BP,0.061,none,61.88.250.207,DEV554715,SESFA009FCB,Monday,12,False,True,small
TXN9EBD1E1DD0DA,2024-06-03 12:35:47,USER00062,ACC939482,75.4,deposit,Chevron,gas,****2631,"San Antonio, TX",USD,success,pos,Deposit at Chevron,0.147,none,244.13.125.123,DEV698755,SESD144704A,Monday,12,False,True,small
TXN0215AB729FF3,2024-06-03 13:57:16,USER00496,ACC744274,470.81,purchase,Apple Store,retail,****6901,"Philadelphia, PA",USD,success,phone,Purchase at Apple Store,0.241,none,160.182.83.107,DEV938862,SES2A8EB6FA,Monday,13,False,True,medium
TXNA305DCE2E67E,2024-06-03 14:08:56,USER00421,ACC398910,28.87,payment,Starbucks,restaurant,****2332,"Dallas, TX",USD,success,atm,Payment at Starbucks,0.128,none,128.36.89.1,DEV964618,SESEC83B5A8,Monday,14,False,True,small
TXNAA8D8CED2F51,2024-06-03 15:11:50,USER00071,ACC830429,509.19,purchase,Mobil,gas,****3370,"San Antonio, TX",USD,success,online,Purchase at Mobil,0.172,none,152.104.241.36,DEV556909,SES0D3F04ED,Monday,15,False,True,medium
TXN3BA4F49C6021,2024-06-03 16:01:51,USER00391,ACC571579,223.22,withdrawal,Medical Center,healthcare,****4744,"San Francisco, CA",USD,success,phone,Withdrawal at Medical Center,0.111,none,45.130.19.167,DEV358225,SES3888B8F0,Monday,16,False,True,medium
TXND017B06DDEE3,2024-06-03 17:17:06,USER00326,ACC599380,452.45,withdrawal,Mobil,gas,****7192,"Houston, TX",USD,success,online,Withdrawal at Mobil,0.155,none,37.28.52.246,DEV113917,SESC802951D,Monday,17,False,True,medium
TXN299DD7B9BA91,2024-06-03 20:41:00,INSIDER_USER_07,ACC630657,5641.25,override,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.918,insider_fraud,192.168.4.60,INSIDER_DEV_624,INSIDER_SES_C6361B11,Monday,20,False,False,large
TXN5C0756ED78EF,2024-06-03 22:05:00,INSIDER_USER_07,ACC630657,3064.64,adjustment,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.941,insider_fraud,192.168.2.31,INSIDER_DEV_106,INSIDER_SES_B4CA0974,Monday,22,False,False,large
TXNB916E2ED42D5,2024-06-03 22:46:00,INSIDER_USER_05,ACC630657,14461.01,transfer,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.934,insider_fraud,192.168.9.191,INSIDER_DEV_948,INSIDER_SES_7D001CDE,Monday,22,False,False,very_large
TXN77F852367FCA,2024-06-03 22:52:00,INSIDER_USER_08,ACC563980,22429.88,adjustment,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.9,insider_fraud,192.168.9.249,INSIDER_DEV_392,INSIDER_SES_24A4A92D,Monday,22,False,False,very_large
TXNEED4396D8835,2024-06-03 22:55:00,INSIDER_USER_10,ACC921454,23409.65,transfer,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.913,insider_fraud,192.168.2.63,INSIDER_DEV_207,INSIDER_SES_14B0A5A5,Monday,22,False,False,very_large
TXN6D148D6053D5,2024-06-04 00:39:00,USER00004,ACC953763,1293.54,purchase,Money Transfer Service,financial,****8800,Unknown Location,USD,pending,online,Suspicious account activity detected,0.944,account_takeover,198.96.155.3,UNKNOWN_DEV_7818,TAKEOVER_SES_BC86AB30,Tuesday,0,False,False,large
TXN39D73D3FC426,2024-06-04 03:41:34,USER00453,ACC386488,106.55,refund,Safeway,grocery,****1979,"Columbus, OH",USD,success,mobile,Refund at Safeway,0.216,none,186.197.11.94,DEV518832,SESA6BC4A1F,Tuesday,3,False,False,medium
TXN7F341DDC9508,2024-06-04 03:57:00,USER00003,ACC950989,273.09,purchase,Money Transfer Service,financial,****2279,"Moscow, Russia",USD,success,mobile,Suspicious account activity detected,0.92,account_takeover,77.247.181.165,UNKNOWN_DEV_8712,TAKEOVER_SES_7D719AB6,Tuesday,3,False,False,medium
TXN5E68C620699D,2024-06-04 09:30:00,USER00069,ACC497382,60.02,purchase,Pizza Hut,restaurant,****9011,"Dallas, TX",USD,success,phone,Purchase at Pizza Hut,0.066,none,225.167.167.20,DEV664814,SES0EED674A,Tuesday,9,False,True,small
TXNA249809D3952,2024-06-04 09:52:03,USER00232,ACC449499,1003.29,payment,Electric Company,utilities,****5681,"Houston, TX",USD,pending,pos,Payment at Electric Company,0.237,none,183.255.116.254,DEV367642,SESF6B055D5,Tuesday,9,False,True,large
TXN0B4C709CC4E7,2024-06-04 10:32:04,USER00176,ACC113266,866.59,transfer,Investment Firm,financial,****3509,"Houston, TX",USD,pending,atm,Transfer at Investment Firm,0.11,none,204.79.155.200,DEV273236,SESF509F04D,Tuesday,10,False,True,medium
TXNFF22C6A333CA,2024-06-04 11:57:32,USER00243,ACC760626,181.25,withdrawal,Water Utility,utilities,****5902,"Philadelphia, PA",USD,pending,atm,Withdrawal at Water Utility,0.151,none,131.137.126.182,DEV690268,SESB2AEC22D,Tuesday,11,False,True,medium
TXNBFFA98A8AD85,2024-06-04 13:06:56,USER00384,ACC757685,302.57,withdrawal,Mobil,gas,****1605,"Charlotte, NC",USD,success,atm,Withdrawal at Mobil,0.052,none,20.218.198.69,DEV559035,SES02C6440A,Tuesday,13,False,True,medium
TXN77DE9A3C2686,2024-06-04 14:17:56,USER00414,ACC565776,489.91,transfer,Target,grocery,****7913,"Charlotte, NC",USD,success,atm,Transfer at Target,0.092,none,154.25.215.221,DEV593170,SES4D4F740F,Tuesday,14,False,True,medium
TXN9CEE2F0D16C3,2024-06-04 14:40:53,USER00233,ACC999398,93.78,refund,Whole Foods,grocery,****9914,"Columbus, OH",USD,success,online,Refund at Whole Foods,0.171,none,121.39.45.8,DEV688015,SES0EEF28C3,Tuesday,14,False,True,small
TXNE74C9652803D,2024-06-04 15:57:00,USER00024,ACC950989,5530.39,withdrawal,ATM Withdrawal,financial,****3674,Tor Network,USD,success,online,Suspicious account activity detected,0.949,account_takeover,185.220.101.182,UNKNOWN_DEV_4335,TAKEOVER_SES_5FDBCA3B,Tuesday,15,False,True,large
TXN2938E2F26E2D,2024-06-04 17:26:00,USER00067,ACC472008,2920.98,purchase,Gas Station (High Risk),high_risk,****9857,High-Risk Merchant Location,USD,pending,atm,Fraudulent card usage,0.924,card_fraud,118.243.142.20,FRAUD_DEV_4094,FRAUD_SES_3824D67B,Tuesday,17,False,True,large
TXN524CB1DA0868,2024-06-04 17:27:11,USER00230,ACC713762,746.75,withdrawal,Hulu,entertainment,****8671,"San Francisco, CA",USD,success,atm,Withdrawal at Hulu,0.179,none,26.157.70.151,DEV983748,SESB11A858E,Tuesday,17,False,True,medium
TXNA541837E1CDB,2024-06-04 18:17:00,INSIDER_USER_06,ACC921454,14734.45,override,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.914,insider_fraud,192.168.1.122,INSIDER_DEV_929,INSIDER_SES_163BA4E0,Tuesday,18,False,False,very_large
TXNC43C21AC33E1,2024-06-04 20:44:00,USER00001,ACC953763,4011.9,transfer,Online Transfer,financial,****8418,Foreign IP,USD,flagged,atm,Suspicious account activity detected,0.848,account_takeover,198.96.155.3,UNKNOWN_DEV_1007,TAKEOVER_SES_83EA3629,Tuesday,20,False,False,large
TXNCA2B87BFE74A,2024-06-04 21:02:38,USER00451,ACC365618,93.72,transfer,Taco Bell,restaurant,****9577,"San Antonio, TX",USD,success,pos,Transfer at Taco Bell,0.065,none,215.35.132.91,DEV153379,SES92026E7C,Tuesday,21,False,False,small
TXN7A7A39A1BD15,2024-06-04 22:21:00,USER00013,ACC816339,1748.98,purchase,Unknown Merchant,high_risk,****1840,"Reno, NV",USD,declined,atm,Fraudulent card usage,0.977,card_fraud,73.9.216.86,FRAUD_DEV_8380,FRAUD_SES_48B05320,Tuesday,22,False,False,large
TXN05EB04B112BB,2024-06-04 22:26:00,USER00014,ACC608074,6020.72,transfer,Money Transfer Service,financial,****7077,Unknown Location,USD,flagged,mobile,Suspicious account activity detected,0.869,account_takeover,199.87.154.255,UNKNOWN_DEV_6686,TAKEOVER_SES_1F9A4D5B,Tuesday,22,False,False,large
TXNCFB7BE4484FD,2024-06-04 22:30:00,INSIDER_USER_09,ACC921454,10086.4,transfer,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.912,insider_fraud,192.168.7.106,INSIDER_DEV_799,INSIDER_SES_1C39EE29,Tuesday,22,False,False,very_large
TXNC140A2B269BA,2024-06-04 22:31:16,USER00100,ACC482364,148.06,refund,Insurance Company,financial,****1113,"San Antonio, TX",USD,success,mobile,Refund at Insurance Company,0.06,none,48.249.63.255,DEV882334,SESDD21768D,Tuesday,22,False,False,medium
TXN8122106AD6F2,2024-06-05 08:00:00,USER00004,ACC332905,1411.3,transfer,Money Transfer Service,financial,****6486,VPN - Suspicious,USD,success,mobile,Suspicious account activity detected,0.828,account_takeover,198.96.155.3,UNKNOWN_DEV_8118,TAKEOVER_SES_148DF130,Wednesday,8,False,False,large
TXNFE9418D887A1,2024-06-05 09:11:54,USER00295,ACC943298,34.31,transfer,Texaco,gas,****4046,"Chicago, IL",USD,success,online,Transfer at Texaco,0.2,none,12.191.93.59,DEV956624,SES0FB5B680,Wednesday,9,False,True,small
TXNA56E96BC23D3,2024-06-05 10:00:00,USER00207,ACC259097,85.21,payment,Shell,gas,****7655,"San Jose, CA",USD,success,online,Payment at Shell,0.166,none,220.218.24.99,DEV695294,SESFA0C0D3E,Wednesday,10,False,True,small
TXN22A9DE7455FC,2024-06-05 11:56:00,LAUNDER_USER_008,ACC586754,9750.0,deposit,Cash Deposit,financial,****8103,Money Exchange,USD,success,bank,Structured cash deposit to avoid reporting,0.962,money_laundering,117.189.91.119,LAUNDER_DEV_9284,LAUNDER_SES_7DF56305,Wednesday,11,False,True,large
TXN2328BBD26284,2024-06-05 12:15:00,LAUNDER_USER_014,ACC920577,13806.12,transfer,International Holdings,financial,****9394,Money Exchange,CAD,success,online,Rapid transfer between shell companies,0.879,money_laundering,149.203.136.39,LAUNDER_DEV_6660,LAUNDER_SES_8D4D5252,Wednesday,12,False,True,very_large
TXN71AF9D0F43F5,2024-06-05 13:27:01,USER00280,ACC579027,236.52,deposit,Investment Firm,financial,****8273,"Fort Worth, TX",USD,success,pos,Deposit at Investment Firm,0.162,none,27.99.37.41,DEV472843,SES9006452E,Wednesday,13,False,True,medium
TXNFD8DFFEA5AFF,2024-06-05 14:04:22,USER00363,ACC108060,101.35,deposit,Mobil,gas,****6806,"San Antonio, TX",USD,success,online,Deposit at Mobil,0.055,none,106.128.80.88,DEV212464,SES27E190DC,Wednesday,14,False,True,medium
TXN57666756C910,2024-06-05 14:17:43,USER00438,ACC352249,2387.58,transfer,Macy's,retail,****8904,"Chicago, IL",USD,success,atm,Transfer at Macy's,0.162,none,124.65.254.79,DEV705711,SES9206E7A4,Wednesday,14,False,True,large
TXNBC5543D5BBD0,2024-06-05 14:26:00,USER00039,ACC367404,604.44,purchase,Gas Station (High Risk),high_risk,****9207,High-Risk Merchant Location,USD,declined,pos,Fraudulent card usage,0.915,card_fraud,198.165.166.10,FRAUD_DEV_2014,FRAUD_SES_1A1E5DCD,Wednesday,14,False,True,medium
TXN535EFA47D0FB,2024-06-05 14:59:30,USER00202,ACC768854,1666.05,refund,Disney+,entertainment,****2507,"New York, NY",USD,success,mobile,Refund at Disney+,0.063,none,104.47.105.105,DEV866633,SES82D84448,Wednesday,14,False,True,large
TXN28F06A9F8C43,2024-06-05 15:07:38,USER00174,ACC934904,188.07,withdrawal,AMC Theaters,entertainment,****3099,"Columbus, OH",USD,success,phone,Withdrawal at AMC Theaters,0.244,none,17.5.115.95,DEV537256,SES17702DB8,Wednesday,15,False,True,medium
TXNF8F7194B2320,2024-06-05 15:58:41,USER00327,ACC573962,233.54,deposit,Water Utility,utilities,****2610,"Los Angeles, CA",USD,success,phone,Deposit at Water Utility,0.128,none,198.173.192.62,DEV869983,SESF6B5B1C9,Wednesday,15,False,True,medium
TXNE572406BD316,2024-06-05 17:02:56,USER00125,ACC745414,892.45,withdrawal,AMC Theaters,entertainment,****3786,"New York, NY",USD,pending,atm,Withdrawal at AMC Theaters,0.151,none,116.195.102.13,DEV349288,SES59C492BC,Wednesday,17,False,True,medium
TXN8D2868744544,2024-06-05 17:20:56,USER00258,ACC839485,305.14,refund,Netflix,entertainment,****8954,"Phoenix, AZ",USD,pending,phone,Refund at Netflix,0.087,none,177.68.184.116,DEV352046,SES8BF1CA52,Wednesday,17,False,True,medium
TXNC76FBFB7EA80,2024-06-05 21:19:04,USER00030,ACC711878,1328.99,transfer,Investment Firm,financial,****3569,"San Diego, CA",USD,success,pos,Transfer at Investment Firm,0.143,none,200.235.131.158,DEV815369,SESF4E61CC3,Wednesday,21,False,False,large
TXNFFAEABA4D41E,2024-06-06 01:37:03,USER00256,ACC699573,1997.68,refund,Amazon,retail,****3372,"Columbus, OH",USD,success,online,Refund at Amazon,0.209,none,197.93.254.151,DEV840937,SESDF5C79EF,Thursday,1,False,False,large
TXND7326DBC41B2,2024-06-06 03:39:21,USER00106,ACC379766,47.6,withdrawal,Costco,grocery,****7212,"Houston, TX",USD,success,atm,Withdrawal at Costco,0.232,none,197.197.142.17,DEV786745,SES63A2C1EC,Thursday,3,False,False,small
TXN17B7908DA967,2024-06-06 07:39:00,SYNTH_USER_014,ACC543298,258.4,transfer,Online Retailer,retail,****7055,High-Risk Area,USD,success,online,Credit building transaction,0.432,synthetic_identity,100.79.20.189,SYNTH_DEV_3190,SYNTH_SES_4873A6AF,Thursday,7,False,False,medium
TXN486D9FCD9BAF,2024-06-06 10:21:52,USER00195,ACC226516,50.9,payment,Credit Union,financial,****5234,"Houston, TX",USD,pending,phone,Payment at Credit Union,0.082,none,70.60.144.234,DEV637531,SESF8ADA21B,Thursday,10,False,True,small
TXNB839E0FC2052,2024-06-06 11:57:00,LAUNDER_USER_016,ACC586754,9825.0,deposit,Cash Deposit,financial,****8718,Bank Branch,USD,success,bank,Structured cash deposit to avoid reporting,0.916,money_laundering,15.56.197.17,LAUNDER_DEV_6577,LAUNDER_SES_776DB81E,Thursday,11,False,True,large
TXN7FF05E889574,2024-06-06 11:58:19,USER00216,ACC405407,205.22,withdrawal,Gas Company,utilities,****5806,"San Jose, CA",USD,success,mobile,Withdrawal at Gas Company,0.075,none,172.2.119.207,DEV900058,SES26C265A0,Thursday,11,False,True,medium
TXN0031AA867FF4,2024-06-06 12:41:33,USER00197,ACC874483,1082.02,deposit,Target,grocery,****8192,"San Jose, CA",USD,success,pos,Deposit at Target,0.22,none,239.206.133.74,DEV304206,SESFAE629DF,Thursday,12,False,True,large
TXN206BBEF63690,2024-06-06 12:42:00,SYNTH_USER_009,ACC694246,4868.18,transfer,Cash Advance,retail,****6660,Online,USD,success,online,Bust-out transaction - synthetic identity,0.936,synthetic_identity,149.86.202.7,SYNTH_DEV_3820,SYNTH_SES_E8DB1B09,Thursday,12,False,True,large
TXND41A5FBE03E4,2024-06-06 12:43:10,USER00258,ACC839485,194.64,payment,Pizza Hut,restaurant,****3395,"Phoenix, AZ",USD,success,atm,Payment at Pizza Hut,0.058,none,195.125.60.17,DEV377198,SES28EA7620,Thursday,12,False,True,medium
TXNC610F6AF8C8D,2024-06-06 13:05:08,USER00245,ACC197736,383.75,refund,Electric Company,utilities,****8049,"Charlotte, NC",USD,success,phone,Refund at Electric Company,0.107,none,49.111.77.54,DEV548289,SES84DAA7DE,Thursday,13,False,True,medium
TXN33BEE7B9E38D,2024-06-06 14:13:16,USER00220,ACC779094,198.57,refund,KFC,restaurant,****4496,"Phoenix, AZ",USD,pending,online,Refund at KFC,0.094,none,117.158.234.156,DEV591519,SES373E4BE3,Thursday,14,False,True,medium
TXN307FD3E737D9,2024-06-06 14:19:26,USER00355,ACC426775,203.55,deposit,McDonald's,restaurant,****1691,"Chicago, IL",USD,success,pos,Deposit at McDonald's,0.234,none,164.58.178.59,DEV589199,SES1E9B2F09,Thursday,14,False,True,medium
TXNA20C7A0D4982,2024-06-06 14:43:24,USER00412,ACC289630,406.04,payment,Electric Company,utilities,****6131,"Charlotte, NC",USD,success,mobile,Payment at Electric Company,0.149,none,160.180.232.47,DEV516558,SESF1A27216,Thursday,14,False,True,medium
TXNFD1E21CA5FBA,2024-06-06 15:33:07,USER00182,ACC572700,322.28,refund,Bank ATM,financial,****3156,"Fort Worth, TX",USD,success,online,Refund at Bank ATM,0.104,none,34.61.217.132,DEV652372,SES9FB901C2,Thursday,15,False,True,medium
TXN39E0BAE518F5,2024-06-06 15:54:57,USER00303,ACC779112,59.36,payment,AMC Theaters,entertainment,****7831,"Charlotte, NC",USD,success,online,Payment at AMC Theaters,0.237,none,235.188.206.27,DEV124020,SES442E60A0,Thursday,15,False,True,small
TXNFE6607F2CABF,2024-06-06 16:04:23,USER00350,ACC386544,380.61,purchase,Internet Provider,utilities,****8430,"Jacksonville, FL",USD,success,phone,Purchase at Internet Provider,0.141,none,97.6.178.153,DEV348247,SESEBF91FB0,Thursday,16,False,True,medium
TXN6B3A75246EF8,2024-06-06 16:04:47,USER00472,ACC361736,85.45,transfer,Walmart,grocery,****3079,"Philadelphia, PA",USD,pending,online,Transfer at Walmart,0.156,none,90.118.231.215,DEV786097,SESC37A2D9A,Thursday,16,False,True,small
TXN7EED6B96C89D,2024-06-06 16:06:00,USER00091,ACC422506,1660.73,purchase,Liquor Store,high_risk,****7567,"Las Vegas, NV",USD,flagged,pos,Fraudulent card usage,0.888,card_fraud,57.135.217.35,FRAUD_DEV_1750,FRAUD_SES_21DAD0D5,Thursday,16,False,True,large
TXN72FD7116D323,2024-06-06 17:15:57,USER00359,ACC534303,43.29,deposit,KFC,restaurant,****1386,"Houston, TX",USD,pending,pos,Deposit at KFC,0.215,none,91.64.220.99,DEV436955,SESCCCDF515,Thursday,17,False,True,small
TXN4143CFE94B75,2024-06-06 19:04:00,SYNTH_USER_019,ACC294787,324.88,transfer,Online Retailer,retail,****7501,Online,USD,pending,online,Credit building transaction,0.678,synthetic_identity,120.5.153.148,SYNTH_DEV_7098,SYNTH_SES_23A6ACBE,Thursday,19,False,False,medium
TXN0F116502C746,2024-06-06 21:46:29,USER00318,ACC714867,185.35,payment,Internet Provider,utilities,****7077,"Austin, TX",USD,success,atm,Payment at Internet Provider,0.177,none,147.90.194.134,DEV232559,SES86F71F25,Thursday,21,False,False,medium
TXN92F37EDFE250,2024-06-06 22:42:00,INSIDER_USER_08,ACC986742,3000.89,override,Internal System,internal,N/A,Internal Network,USD,success,internal,Unauthorized internal transaction,0.922,insider_fraud,192.168.2.96,INSIDER_DEV_995,INSIDER_SES_5A1A955C,Thursday,22,False,False,large
TXN8B29B69BA6FE,2024-06-07 00:19:31,USER00005,ACC343962,44.75,purchase,Exxon,gas,****2730,"San Antonio, TX",USD,success,atm,Purchase at Exxon,0.184,none,138.178.4.229,DEV393065,SES2D48316F,Friday,0,False,False,small
TXN58D5A0E3DF57,2024-06-07 09:09:11,USER00475,ACC324993,141.4,deposit,AMC Theaters,entertainment,****1321,"San Francisco, CA",USD,success,phone,Deposit at AMC Theaters,0.104,none,157.113.144.205,DEV585581,SES5CB9D13B,Friday,9,False,True,medium
TXNF74BCEA8D840,2024-06-07 09:45:00,USER00005,ACC346271,7810.08,transfer,Cryptocurrency Exchange,financial,****9721,Tor Network,USD,flagged,mobile,Suspicious account activity detected,0.802,account_takeover,192.42.116.16,UNKNOWN_DEV_9004,TAKEOVER_SES_52A64A51,Friday,9,False,True,large
TXNDBA87E8AB14A,2024-06-07 10:01:47,USER00336,ACC455395,3021.64,transfer,Apple Store,retail,****3023,"Columbus, OH",USD,success,phone,Transfer at Apple Store,0.083,none,164.26.204.19,DEV291352,SES29446950,Friday,10,False,True,large
TXND7CC2A0D3E78,2024-06-07 10:14:07,USER00033,ACC930555,1328.16,payment,Macy's,retail,****6575,"Chicago, IL",USD,success,online,Payment at Macy's,0.204,none,143.69.230.39,DEV994863,SESC5F4530B,Friday,10,False,True,large
TXNDF0C84EBA5E3,2024-06-07 10:17:29,USER00493,ACC843788,306.93,withdrawal,Insurance Company,financial,****3255,"San Jose, CA",USD,success,pos,Withdrawal at Insurance Company,0.151,none,201.150.98.227,DEV970980,SESB58E814F,Friday,10,False,True,medium
TXN77B7CBE53A74,2024-06-07 10:22:56,USER00116,ACC557592,36.16,payment,BP,gas,****8178,"San Antonio, TX",USD,success,online,Payment at BP,0.137,none,106.39.252.147,DEV525584,SES44FB9DA4,Friday,10,False,True,small
TXN94844CDC6497,2024-06-07 11:05:32,USER00483,ACC928766,1819.37,refund,Insurance Company,financial,****4950,"Jacksonville, FL",USD,success,mobile,Refund at Insurance Company,0.061,none,223.47.184.113,DEV226804,SES0F692406,Friday,11,False,True,large
TXN47A10056A247,2024-06-07 11:26:27,USER00138,ACC152657,394.01,payment,Netflix,entertainment,****7493,"Charlotte, NC",USD,success,online,Payment at Netflix,0.162,none,142.201.153.118,DEV421906,SES15783FEA,Friday,11,False,True,medium
TXNB5AAF5F80B65,2024-06-07 11:59:10,USER00181,ACC437960,487.94,refund,Spotify,entertainment,****3514,"Dallas, TX",USD,success,pos,Refund at Spotify,0.073,none,255.82.148.33,DEV562305,SES03DB5DFB,Friday,11,False,True,medium
TXND9D21425EAEF,2024-06-07 13:30:02,USER00052,ACC716886,318.28,payment,Kroger,grocery,****4189,"San Diego, CA",USD,success,mobile,Payment at Kroger,0.16,none,76.142.37.97,DEV660249,SES8FD8B8F3,Friday,13,False,True,medium
TXNC451F7B6BF21,2024-06-07 14:16:00,LAUNDER_USER_018,ACC920577,9750.0,deposit,Cash Deposit,financial,****2523,Money Exchange,CHF,success,wire,Structured cash deposit to avoid reporting,0.904,money_laundering,60.201.86.7,LAUNDER_DEV_4077,LAUNDER_SES_6D7CC33E,Friday,14,False,True,large
TXN28387F258504,2024-06-07 15:21:54,USER00480,ACC414527,254.07,deposit,Hulu,entertainment,****2692,"Philadelphia, PA",USD,success,online,Deposit at Hulu,0.215,none,196.76.132.142,DEV395409,SESEFF7924A,Friday,15,False,True,medium
TXNF1E2FEE9AFDD,2024-06-07 15:28:21,USER00110,ACC792094,231.43,transfer,Water Utility,utilities,****1273,"Austin, TX",USD,success,phone,Transfer at Water Utility,0.088,none,199.47.107.6,DEV490827,SES87306951,Friday,15,False,True,medium
TXN92436670A24B,2024-06-07 15:43:18,USER00034,ACC503457,491.42,refund,KFC,restaurant,****6038,"Charlotte, NC",USD,success,atm,Refund at KFC,0.082,none,63.226.108.194,DEV851819,SES1FEA5B01,Friday,15,False,True,medium
TXN86401004EE73,2024-06-07 16:51:53,USER00258,ACC839485,310.81,payment,Costco,grocery,****2556,"Phoenix, AZ",USD,success,online,Payment at Costco,0.197,none,197.101.70.120,DEV768695,SES06DFE445,Friday,16,False,True,medium
TXN6254E381252B,2024-06-07 17:26:10,USER00084,ACC630458,720.97,payment,Investment Firm,financial,****5086,"Jacksonville, FL",USD,success,pos,Payment at Investment Firm,0.232,none,25.194.11.35,DEV499454,SESF8E80F97,Friday,17,False,True,medium
TXNFA30A5602011,2024-06-07 18:30:16,USER00101,ACC815198,491.28,purchase,Gas Company,utilities,****5647,"Houston, TX",USD,success,online,Purchase at Gas Company,0.225,none,6.46.161.126,DEV557400,SES0F65A436,Friday,18,False,False,medium
TXN7CB96FA75DE0,2024-06-07 19:41:28,USER00106,ACC379766,487.7,refund,Internet Provider,utilities,****5940,"Houston, TX",USD,success,online,Refund at Internet Provider,0.157,none,100.186.185.190,DEV232126,SESF15ECFEA,Friday,19,False,False,medium
